"published_date","published_platform","rating","type","helpful_votes","title","text"
"2017-08-19T19:04:04-04:00","Desktop","4","review","0","Bisschen Glück muss man haben","Die geführten Touren werden von Studenten der Universität durchgeführt. Wie immer, muss man dann etwas Glück haben und an den richtigen geraten. Unser Student war etwas zu sehr durchgeknallt, aber es war sehr informativ und interessant. Keine Frage blieb unbeantwortet und wir erfuhren vieles Ungewöhnliche. Hat sich gelohnt!"
"2017-08-16T13:17:03-04:00","Desktop","5","review","1","なぜか中国人ばかり","アメリカでも最も有名な大学ですし、一度見てみたいと思い訪れました。夏休みなので静かかと思いましたが、大学内のツアーが多く開催されているようで、かなり賑やかでしたが、そのうち半数以上は中国人でした。アメリカの大学に中国人留学生が増えているという話は聞いていましたが、小さい子供も多く、こうやって留学への動機づけをしているのかと、改めて中国の活気というものを感じました。"
"2017-08-16T12:36:18-04:00","Mobile","5","review","0","Harvard er et must, når i Boston. ","Historie og lærdom emmer ud af de gamle bygninger. Mit andet besøg, denne gang med guide. Absolut en fordel. 
Mange gode historier blev fortalt. 
Og så gjorde det jo ikke noget, at solen skinnende og at de nye studerende så småt blev modtaget i festlig stemning. "
"2017-08-13T09:54:26-04:00","Desktop","5","review","0","Vale a pena a visita!","Vale a pena fazer download do mapa, e também do audio guia no próprio site da universidade! o áudio te leva pelos principais pontos da universidade contando um pouco da história de cda prédio."
"2017-08-12T17:20:11-04:00","Mobile","5","review","2","No os lo perdáis ","La visita que hacen los propios estudiantes (en inglés) ronda los 10 dólares y dura aproximadamente 90 min. Además de repasar los lugares más emblemáticos de la universidad, nos descubren algunos secretos decorados con chascarrillos.

Hay numerosas tiendas, incluida la oficial, donde se pueden comprar souvenirs de la universidad.

Además, hay una farmacia y varias tiendas de comida rápida, así como restaurantes. 

La parada de metro os deja enfrente de la puerta.

Visita indispensable sin duda."
"2017-08-12T17:07:33-04:00","Mobile","5","review","0","Fantástico lugar","Un lugar que te hace querer estudiar allí. Lleno de zonas verdes y edificios que impresionan. Un imprescindible de Cambridge. "
"2017-08-09T10:42:13-04:00","Desktop","5","review","0","青い空とレンガ色の建物が美しい大学街","真夏の時期のハーバード大学は、学生よりも、観光客の方が多いのではないだろう。ハーバードヤードと呼ばれる大学の敷地内は、門が数か所あるが、誰でも自由に入れる。図書館や講堂、学生寮に教会、事務棟などが点在し、緑深い木々と芝生に囲まれた美しい一画だ。ハーバード大学は、その敷地内だけだと思いきや、左にあらず、どこまでが大学でどこからが街なのか、わからないくらい広い。町が大学内にあると思ったらいいくらいだ。"
"2017-08-09T10:15:11-04:00","Desktop","5","review","0","Campus belíssimo","O campus de Harvard é um dos mais belos. Para quem nunca esteve em uma universidade americana, vale muito a pena conhecer esse campus. A arquitetura do local é de tirar o fôlego. Um passeio muito agradável por umas das univerdidades mais conhecidas do mundo."
"2017-08-09T09:04:06-04:00","Mobile","4","review","1","Sympa ","À faire pour apprécier cet endroit où il fait bon étudier . Il y a des cafés et tout ce qu'il faut pour ça il est aurait été l'endroit est très ouvert très tard je vous le conseille donc"
"2017-08-04T08:54:15-04:00","Mobile","4","review","0","Lugar icônico ","Uma visita cálida pela beleza das instalações e pelas roças historias f3 uma das mais celebradas universidades do mundo...a capela é um dos pontos altos, quase que obrigatória uns minutinhos dentro desse local."
"2017-08-03T11:58:56-04:00","Desktop","4","review","0","Un lugar muy interesante, se respira un aire especial","Hardvard es Hardvard. Un lugar muy interesante, su trayectoria, quienes han estudiado ahí, se respira un aire especia,  Hay que conocerlo."
"2017-08-02T12:10:08-04:00","Mobile","5","review","0","Una meraviglia in una meravigliosa città ","Harvard non è un'università è un posto magico in cui sembra che tutti i sogni possano realizzarsi. È un lungo d'altri tempi, è un viaggio nel tempo che fa cambiare la prospettiva di vita a chi le fa visita. Se andate a Boston, dovete andarci assolutamente. "
"2017-08-01T12:24:03-04:00","Mobile","4","review","0","Prachtige universiteit","Mooie universiteit. Mooie gebouwen. Heel veel mensen die rondgeleid werden. Alleen als je iets wilt drinken dan moet je goed zoeken!"
"2017-07-31T10:47:17-04:00","Mobile","4","review","0","Very british","Si respira un'aria d'altri tempi, il campus è molto carino con le aiuole curatissime e gli edifici a mattoni rossi. Una visita ne vale la pena"
"2017-07-31T07:33:00-04:00","Mobile","5","review","0","Visita agradável ","Um passeio que vale a pena. 
Muito fácil de ir de metro.
A universidade é linda, no jardim estão dispostas algumas cadeiras para sentar e contemplar.
A cidade em volta oferece muitos cafés e restaurantes.
Dela, é possível ir andando por uns 2 kms em uma linga reta ate o MIT.
Caminho agradável onde vc vai vendo as repúblicas onde moram os alunos."
"2017-07-30T08:15:58-04:00","Mobile","5","review","0","Um clássico inspiracional ","Nada como uma volta pelo campis de Harvard para se inspirar no local por onde circularam os fundadores da Microsoft, Facebook, 3G e dezenas de outros empreendedores e executivos que ajudaram a transformar nossa sociedade. Os edifícios tradicionais e os jardins manicurados são um descanso para nossos olhos e mentes, ao mesmo tempo que convidam para a meditação e inspiração."
"2017-07-27T09:24:39-04:00","Desktop","5","review","0","Harvard merece una visita","Estuvimos paseando por el campus de Harvard y pasamos unas buenas horas en el Museo de arte de la Universidad.
Recomendamos la visita porque nosotros la hemos disfrutado.
"
"2017-07-26T17:10:01-04:00","Desktop","3","review","0","Historia med känsla","Att vara i Boston utan att besöka Harvard är väl lite som att missa målet när man fått straff i fotboll. Ett måste-besök."
"2017-07-26T08:50:16-04:00","Desktop","5","review","1","Juste superbe!","Quel endroit absolument magistral. Campus gigantesque au coeur d'une ville tout à fait charmante. On comprend immédiatement l'engouement pour cet établissement mythique."
"2017-07-26T08:23:20-04:00","Desktop","5","review","0","fabuloso","Recorrer esta universidad me encanto, me hubiera encantado conocer los salones de clase pero me tuve que conformar con recorrer los patios de la escuela"
"2017-07-25T08:10:54-04:00","Desktop","5","review","0","Campus enorme e lindo!!","Estudar num local como este deve ser um sonho!! Prédios lindos, jardins, auditório, boblioteca, capela, tudo lembra um cenário de filme. Vale a pena conhecer!"
"2017-07-24T18:51:28-04:00","Desktop","5","review","1","Apprendre un peu plus sur l'histoire de l'université d'Havard.","Cette visite guidée par une guide francophone qui nous apprend plus de chose sur l'université c'est très intéressant et mes enfants ont adoré.À part qu'il a donné 8 président américain,on apprend aussi l'origine de cette fameuse bibliothèque.Surtout combien de personnes qui ont commencé cet université reconnu mondiale et leur origine.Un lieu formidable a visité.Et la disposition des bâtiments sur le campus est étonnante."
"2017-07-11T12:27:31-04:00","Desktop","5","review","0","Una joya","Recomiendo una visita a esta célebre universidad de prestigio mundial. En lugares así uno comprende el por qué del progreso de este país. Es sumamente interesante mezclarse entre turistas y estudiantes y caminar por el campus así como por el barrio que rodea la universidad, que está lleno de movida juvenil y de bares. Son muchas cuadras para caminar desde Boston, por lo que lo mejor es acercarse a través del subte o de colectivo."
"2017-07-11T03:22:09-04:00","Mobile","5","review","0","HBS curso ","Increíble lugar, primero la ciudad es formidable, muchas cosas por hacer, este verano Clima increíble y luego las instalaciones y nivel de la universidad excelente "
"2017-07-10T00:35:19-04:00","Mobile","5","review","0","ハーバード大学自然史博物館","大学構内に自然史博物館のがあります。じっくり見たので2時間以上かかりました。とても充実しています。大人も子供も楽しめると思います。入場料には学生料金もあります。一緒に行った大学生の子供達は日本の学生証を提示したら学生料金で入れました。"
"2017-07-06T04:07:41-04:00","Desktop","4","review","0","Lindo paseo","Lindo paseo considerando que uno va a conocer una universidad. Es agradable ver las muy buenas instalaciones que ofrece la universidad, y la cantidad de alumnos jóvenes de todas las razas."
"2017-07-02T06:44:46-04:00","Mobile","5","review","0","家有小朋友立志想唸的大学","十多年前住波士頓，重未想來參觀，這次特别來，是因為家有小朋友立志想唸的大学，這學校是有一种文化氣，建築也非常有學問的感觉，這兒適合有志人士參觀。"
"2017-07-01T03:55:33-04:00","Desktop","4","review","0","Fantastisk anlegg","Er man i Harvard så må det være obligatorisk å ta seg en tur i Harvard Yard. Her kjenner man en atmosfære av ro og harmoni. Fantastisk anlegg. "
"2017-06-21T14:08:12-04:00","Mobile","4","review","3","Tour por la universidad","Es muy interesante y entretenida. Tiene muchos lugares para conocer y caminar. 
Lo que no me gustó de la visita guiada fue que no es factible conseguirla en español"
"2017-06-16T14:17:29-04:00","Mobile","5","review","1","Extraordinario ","Digno de conocer una universidad con todo lo que se necesita para el estudio de alto rendimiento, gigante con todas las comodidades edilicias, tecnológicas,, etc.
Un lujo, vale la pena conocer a una e las mejores del mundo."
"2017-06-09T11:00:59-04:00","Mobile","4","review","0","観光客がたくさん","学生さんはもちろんいらっしゃいますが、観光客がわんさかいます。銅像の足を触るのに列をなし、グッズショップ（生協）は繁盛しているみたいです。

構内でも『キューティーブロンド』の舞台になったロースクールの方面は閑散としていて本物の学生さん（らしい人）が少しいたくらいです。

生協に行くとハーバードの紋の入ったバインダーとそれにセットするリングノートを買います。つくりがしっかりしていて、何年も前に買ったものが角が擦れる事なく手元にあります。重いですが、それもかっこいいと言う事で。
派手なピンクのトートバッグも買いました。こちらの縫製は少しゆるめですが、しっかり使えます。
よくあるすぐ壊れるグッズとは違いますね^_^"
"2017-06-08T22:37:28-04:00","Mobile","5","review","0","Eccellente e maestosa!","Grazie alla grande opportunità di completare la tesi di laurea negli Usa, mi sono trovata dinanzi all'imponente ed enorme struttura dell'Università di Harvard!
Un campus da sogno, parchi meravigliosi e ben tenuti, dipartimenti distribuiti in molteplici edifici! Per non parlare poi della biblioteca del Dipartimento di giurisprudenza, dove mi sono trovata a condurre le mie ricerche!! La maestosità delle forme architettoniche, i quadri, l'ambiente elegante lasciano senza fiato... e poi si gode del silenzio e della concentrazione necessari!
Il personale è cordiale, disponibile, pronto ad aiutarti e guidarti in mezzo a labirinti di volumi!
È stata un'esperienza oltremodo incantevole!!!!"
"2017-06-08T18:33:32-04:00","Desktop","5","review","0","Vivere in un film americano","Un università che ti comunica la sua storia,il suo passato e presente,è una fortissima emozione. Ci siamo seduti pure nel parco sotto un albero"
"2017-06-07T09:14:08-04:00","Desktop","5","review","0","Lugar lindo","Lugar  lindo, bem cuidado e muito grande. É exatamente como vemos nos filmes. Imperdível para quem vai à Boston."
"2017-06-06T14:03:00-04:00","Mobile","5","review","0","Magnifico","La sensazione che si prova quando si varcano i cancelli di questa prestigiosa università è quella di esser ritornati in un posto dopo molto tempo. Pare di esserci già stati perché in effetti è così, seppur attraverso libri, televisione e film. Tutto è lindo e ordinato e fuori dai cancelli si trovano dei rivenditori ufficiali di merchandising. "
"2017-05-30T14:14:43-04:00","Mobile","4","review","1","Lindo ","Lugar lindo e interesante para vistar. Algo diferente, esta abierto al publico. Es super grande para visitar."
"2017-05-27T14:32:01-04:00","Desktop","5","review","0","Το όνειρο κάθε επιστήμονα.","Θεωρείται από τα καλύτερα πανεπιστήμια του κόσμου. Δεν είναι δυνατό να επισκεφθεί κάποιος την όμορφη αυτή πόλη χωρίς να πάει στο διάσημο αυτό πανεπιστήμιο.
"
"2017-05-26T05:30:51-04:00","Mobile","4","review","10","Imperdible visita estando en Boston","Si estás en Boston, debes ir de visita al campus de la Universidad de Harvard. Se llega fácilmente con la línea roja del metro, descendiendo en la Harvard Square, justo enfrente de uno de los ingresos al campus, que es totalmente libre. Conviene hacer una visita guiada, previo paso por el centro de visitantes que se halla a 100 metros. Cuando estuvimos nosotros, estas visitas estaban algo restringidas, pero nos proveyeron de un folleto muy didáctico para autoguiarse. El campus principal es un lugar arbolado, tranquilo, de fácil caminata y que transmite un gran clima de estudio y conocimiento. Hay pequeños rincones deliciosos con bancos, donde los alumnos leen o conversan. Algunos sitios sólo están reservados para estudiantes y personal, lo cual es lógico para no entorpecer la vida cotidiana. Aconsejo salirse del campus antiguo y visitar la facultad de ciencias, al otro lado de la calle, un edificio moderno, en el que se pueden ver las aulas, de extraña simpleza, exenta de suntuosidad, que uno puede esperar encontrar en una de las universidades más caras. En algunas es posible incluso ver la actividad de alumnos y docentes. También hay en el hall central una interesantísima exhibición de la evolución del ordenar, desde su origen hasta nuestros días. Por último, nos impresionó la majestuosidad de la Memorial Church. También conviene recorrer algunas calles aledañas del barrio. Toda la actividad dura unas 3/4 horas."
"2017-05-21T14:02:01-04:00","Desktop","5","review","1","À la bonne place... au bon moment!","Le meilleur moment pour vous y rendre... le samedi PM journée de Graduation! L'endroit y est alors décoré de ses meilleurs atours! Les fanions des ""Halls"" y sont à l'honneur. Un excellent samedi PM"
"2017-05-20T10:52:51-04:00","Mobile","3","review","0","Bello il campus","Il campus di Harvard molto bello. Si respira la sua storia, ti mette voglia di tornare a studiare. Bella "
"2017-05-18T19:09:25-04:00","Mobile","5","review","1","FABULOSA","Lugar imperdible de visitar si vas a Boston además de su prestigio y reconocimiento mundial su arquitectura es sin igual se respira un aire de tranquilidad y paz sin igual recorriendo sus instalaciones"
"2017-05-15T19:14:10-04:00","Mobile","5","review","1","SITIO MAGICO","Entrar a la Universidad es mucho más que un Campus Universitario. Te llenas de energía con el ambiente estudiantil y edificios antiguos. Cuenta con jardines muy padres alrededor de sus escuelas. Una de las mejores universidades del mundo."
"2017-05-13T08:49:01-04:00","Mobile","5","review","3","Стоит приехать и прогуляться","Легко добраться на метро из центральной части Бостона. Всего 15-20 минут. Интересно прогуляться и посмотреть со стороны на жизнь одного из ведущих университетов. Если пройти минут 20 по Massachusetts avenue в сторону Бостона, то можно посмотреть ещё и на MIT."
"2017-05-12T08:30:35-04:00","Desktop","5","review","0","観光客の方が敷地に多い大学","きれいな庭が広がり、建物はどこかヨーロッパのような雰囲気を出しているハーヴァード大学。敷地内には自由に出入りができ、ツアー客も多く見られた。"
"2017-05-09T07:29:49-04:00","Desktop","5","review","2","c'est une ville complête","C'est vraiment à visiter, même en période de vacances y a du mouvement, c'est très divers, et y a une bibliothèque qui ressemble à Poudlard ^^."
"2017-05-08T10:31:30-04:00","Mobile","5","review","1","Con mucho prestigio ","Vale la pena conocer y pasar por esta tremenda universidad! Dado que es la mejor o una de las más prestigiosas del mundo.
Es enorme y muy lindo lugar."
"2017-05-08T10:23:13-04:00","Mobile","5","review","0","圧倒！！","世界一と言われるだけあって、重みのある大学。

正門は小さいけど、古き良きものがある。
近くの生協で様々なお土産も買えるので、ボストンには必ず押さえたい場所です。"
"2017-05-05T14:53:51-04:00","Desktop","4","review","0","ciekawy obiekt","piekny i ciekawy obiekt z atmosfera, okolica atrakcyjna, sympatyczna knajpka Red House blisko Uniwersytetu. fajny pomysl na spacer"
"2017-05-05T13:28:01-04:00","Desktop","3","review","0","Universidad clàsica y de prestigio","Solo se puede recorrer el campus por afuera y sacar algunas fotos.  Es como para pasar unos minutos y nada màs"
"2017-05-03T13:59:03-04:00","Desktop","3","review","1","Un lindo paseo!!!","Un lindo lugar para recorrer e irse metiendo entre las diferentes calles. Más que organizar un recorrido, la magia está en irse llevando por lo que el instinto te dice!!!"
"2017-05-03T07:02:57-04:00","Desktop","5","review","3","Imperdível","Simplesmente a melhor universidade do mundo, a mais antiga dos EUA e inspira história, emoção e tem lindas construções."
"2017-05-02T10:43:04-04:00","Desktop","5","review","1","O sonho de qualquer estudante","Mesmo numa visita rápida ficamos encantados com a estrutura da Universidade e dos espaços de uso comum. Além disso, a oferta de restaurantes e bares nos arredores é muito boa."
"2017-04-29T12:40:45-04:00","Desktop","5","review","0","Che emozione","Una visita in un luogo che trasuda l'eccellenza. Campus ordinatissimo, pieno di ragazzi/e e rappresenta lo stereotipo : aule, dormitori e campi sportivi. Iperdibile"
"2017-04-28T18:17:20-04:00","Desktop","5","review","1","早春はセピア色の世界","言わずと知れたハーバード大学は最高峰の大学というだけでなく、その知名度はハリウッド映画やアメリカのドラマにも頻出するため、ミーハー心を刺激するスポットとしても行くべきところです。雪が残る構内は枯葉とレンガ造りの建物がマッチしていて、とても雰囲気が良かったです。"
"2017-04-27T09:20:44-04:00","Desktop","4","review","1","Divertido","El tour realizado por alumnos de la universidad es muy divertido, la zona cercana ala universidad tiene mucho ambiente, tiendas y lugares para comer o tomar unos tragos."
"2017-04-26T09:26:01-04:00","Desktop","3","review","0","Heerlijke sfeer","Leuk om hier doorheen / overheen te lopen. Dit is toch de campus waar veel toonaangevende personen gestudeerd hebben. En dat voel je in de sfeer. Heel leuk. Ook aanbevelenswaardig de boekwinkel aan Harvardstreet. "
"2017-04-22T22:46:54-04:00","Desktop","3","review","0","世界最高峰の大学","世界最高の知的水準を誇るだけあって、運営の費用が国家予算レベルという説明を受けて、さすがはハーバードという感じを受けます。見た感じは普通のキャンパスですが落ち着いていて、散歩するのに良い感じです。図書館もトップクラスの規模というだけあって大きいです。"
"2017-04-22T07:54:01-04:00","Mobile","4","review","0","Sevärt ","Det är ju onekligen något speciellt med att  ta metron från downtown Boston ut till en av de mest beryktade utbildningsinstitutionerna i världen. Överhuvudtaget mysiga kvarter i Cambridge, men för att få någon närmare behållning av själva campusområdet bör man nog se till att komma med på en av de guidade, officiella (och gratis!) turerna som utgår varje timme från det officiella besökscenteret. Leds av studenter som själva pluggar där, vilket ger en trevlig, personlig inramning."
"2017-04-20T10:43:07-04:00","Desktop","5","review","0","Donde la excelencia se hace presente","Solamente de pasear por sus jardines y parques se puede sentir la importancia de una educación de excelencia"
"2017-04-15T19:42:50-04:00","Mobile","5","review","0","Maravilhoso passeio","Oque falar desta instituição de ensino? Maravilhoso passeio conhecendo seus recintos por dentro do complexo todo. Gostamos muito dos arredores da faculdade com muitos restaurantes e lojas legais...recomendo o passeio num fim de semana"
"2017-04-15T18:40:48-04:00","Desktop","4","review","0","Interesante tour por una de las Universidades más famosas del mundo","HIcimos la visita guiada para los estudiantes, que es gratis. Empezó en una de las salas más impresionantes en las que he estado, (Rotunda). Los muebles, paredes y techo eran de madera tallada, todo antiguo. La acústica era pésima, por lo que casi no se entendía lo que hablaban los presentadores.
El tour te lleva por los patios, pasillos y plazas. Los guías son estudiantes y lo hacen ameno. No está permitido ingresar a los edificios pero igual es interesante."
"2017-04-11T03:57:55-04:00","Desktop","5","review","2","하버드 대학교","세계적으로 이름 높은 하버드 대학교
보스턴에서 하버드 대학교를 방문한다면, 거리가 제법 되기 때문에, 이쪽 방향으로 하루를 할애하는 것이 좋을 것이다.
하버드 대학 안에는 동상, 자연사 박물관 등등 다양한 볼거리 외에도 실제 학생들이 공부를 하고 있으니, 방해가 되지 않도록 조심하자."
"2017-04-08T11:52:53-04:00","Mobile","5","review","0","L eccellenza, la storia, l'onore","Visitare L'eccellenza ed essere ospite dei suoi professori è stata un'esperienza pazzesca ed incredibile. E pensare di tornare tra qualche mese a tenere delle lezioni mi riempie di orgoglio "
"2017-04-08T08:53:35-04:00","Desktop","4","review","1","TOUR GRATUITO POR UN UNIVERSITARIO","Muy bonito y agradable, hicimos el tour gratuito de la propia universidad con un estudiante voluntario que nos explicó todo el recinto. Merece la pena"
"2017-04-04T16:41:15-04:00","Desktop","5","review","0","Um sonho realizado","Para quem sempre ouviu dos professores da qualidade de estudo dessa universidade, colocar os pes nela é magico."
"2017-03-30T11:58:44-04:00","Mobile","5","review","0","ハーバード大学を出ました。","ハーバード大学生の案内によるツアーに参加してみました。
キオスクでチケットを買います、ひとり11ドルでした。
歴史を中心に建物の話と卒業生の話を交えて1時間半のハーバードヤード案内です。"
"2017-03-28T08:01:53-04:00","Desktop","3","review","0","エリート気分？ミーハー気分？","ご存じ世界最高峰の大学の1つ!!　ボストンに来たからには是非とも寄りたい～ミーハーです。。
訪れた日が残念な事に積雪(>ω<)!!　凍え、視界も狭くなり、思うほど構内を歩けませんでした……休憩の為に入った所が自習室だったみたいで、学生は皆集中して勉強してました！！
積雪の構内を銅像横目に歩く､､､何だかほんの少しだけ賢くなった気分を味わえましたｗ"
"2017-03-27T12:30:13-04:00","Desktop","4","review","0","Mythique","Un lieu incontournable. Surpris pas l'étendu du campus qui se fonde dans la ville, avec des pôles distincts et éloignés."
"2017-03-27T07:38:27-04:00","Mobile","5","review","0","Visita obligada","Es una de las universidades más conocidas del mundo. El campus cinta de muchos edificios y sobresale la escalera en dónde se hacen las graduaciones. Está la estatua de Harvard y la gente se fotografía tocando su pie."
"2017-03-26T17:22:58-04:00","Desktop","5","review","0","雪后美丽的校园","暴风雪后的第二天，天意外地晴朗，校园的积雪还很厚，美得不得了。绿线抵达哈佛大学站后，出站，跟着谷歌地图导航，进入校园浏览。一会就找到了哈佛的像，赶紧摸脚合影。暴风雪后的第二天很冷很冷，但我们逛得非常开心，景色很美。"
"2017-03-26T06:52:15-04:00","Desktop","3","review","0","Ok men inte mer","Tog tunnelbanan ut för titta på Harvard. det var väl ok men inte mer. En hel del byggnader men inte någon som var det extra"
"2017-03-26T05:23:29-04:00","Mobile","5","review","0","Interessante ","Conhecer está universidade , foi muito interessante . Existe um serviço de guia feito pelos próprios estudantes. Não precisa agendar. Chegando  até as 16.00 h . A visita é feita de hora em hora . Existe um ponto de
Informação , para o agendamento próximo da universidade . Vale muito a pena . "
"2017-03-25T11:13:47-04:00","Mobile","5","review","1","Interesante y grandiosa","El Campus de la Universidad es asombroso, su extension semeja una ciudad, de hecho hay momentos en los que la ciudad se integra a los espacios de Harvard, es un recorrido de un día por la mañana, se respira cultura, vale la pena adentrarse bien, te dan ganas de irse a estudiar ahi  o de pensar, como no estudie aquí? Las diferentes Facultades, sus edificios hay que conocerlos, entrar en una aula, sentarse y dejar que tu imaginación recorra. La biblioteca, todo vale la pena conocer."
"2017-03-24T06:59:25-04:00","Desktop","5","review","0","Lindo, clássico!","É como entrar em algum filme que se passa em Harvard! Dei uma caminhada dentro da universidade para conhecer. Vi os prédios todos por fora. A universidade fica linda com a neve ao redor! Vale a pena conhecer uma universidade tão antiga e famosa."
"2017-03-23T03:31:50-04:00","Desktop","5","review","0","Unique !","Comment ne pas apprécier cette visite ? 
Le parc est très beau et les bâtiments bien intégrés dans cette verdure où la connaissance croise le tourisme.
Laissez vous envahir par son histoire, par cette jeunesse allant et venant.
Un bel endroit sans aucun doute dans un quartier très agréable
"
"2017-03-21T16:25:30-04:00","Desktop","5","review","0","lindo","lindo, interessante e curioso, diferente do que eu imaginava. Destaque para o imponente prédio da Biblioteca que tem o nome de um rapaz morto do naufragio Titanic. Sua mãe construiu o enorme edificio e doou para a universidade com a condiçao de te levar o nome de seu filho."
"2017-03-20T04:13:29-04:00","Desktop","4","review","2","Un paseo recomendable","Una mañana decidimos ir a visitar Harvard University. Queríamos conocer ese famoso campus universitario del que habíamos oído hablar desde siempre. Así que luego de desayunar, una fría mañana, salimos de nuestro hotel en cambridge y agarramos la calle. Preferimos ir caminando antes que hacerlo por otros medios y no nos arrepentimos. Tomamos la Cambridge St desde estación Lechmere y (la verdad valió la pena) disfrutamos del paisaje urbano muy pintoresco.
El campus es un lugar muy bonito lleno de edificaciones de diverso diseño y tamaño, en medio de grandes árboles y con muchos senderos por donde no dejan de pasar estudiantes y profesores. Se siente el ambiente estudiantil y, a la vez, se percibe un aire de tarde de domingo por lo silencioso del lugar. Además, tengo entendido, hay varios museos (historia natural, arte, etc.) que nosotros no visitamos.
Vale la pena visitar Harvard. Un paseo nada estruendoso, pero interesante por lo que representa, su historia y la belleza del lugar."
"2017-03-03T10:52:36-05:00","Desktop","5","review","1","Harvard Stupenda","E' la prima visita che ho organizzato non appena arrivata a Boston che consiglio vivamente di visitare. Il campus è bellissimo, pulito, ordinato, pieno di ragazzi e ragazze che corrono a destra e sinistra fra una lezione ed una conferenza. Per me è stata una bella esperienza da ex universitaria questo è un piccolo sogno che si avvera, almeno in parte, perché non è possibile visitare l'interno delle aule o della famosissima biblioteca, peccato!
E' molto semplice raggiungere il campus basta prendere la linea rossa da Boston e scendere alla fermata omonima in circa 15 minuti di tragitto, la fermata è proprio davanti all'entrata principale."
"2017-03-01T16:21:59-05:00","Mobile","4","review","0","도심속 하버드","하버드와 MIT는 보스톤에서 드릴만한 대학이다.
둘다 학교 옆/내 미터파킹장을 이용하면 편하다.
북스토어 및 기념품가게는 상가쪽에 많으나 가격이 약간씩 차이가난다(작은가게일수록 약간 저렴).
캠퍼스도 멋 있고 MIT캠퍼스는 흐르는 강을 배경으로 사진도 멋지게 나옵니다. "
"2017-02-27T14:27:30-05:00","Desktop","5","review","0","super visite","par contre je voudrais vous prévenir que une de nos guide avait dis que les films harry potter avait etait tourné ici hors c'est faux. c'est à londres mais néanmoins c'est une école à voir"
"2017-02-26T04:00:07-05:00","Desktop","5","review","0","Super visite !!","Une visite incontournable dans la région de Boston, on ne se lasse pas de déambuler sur ce campus de la taille d'un village. Nous en avons apprécié le charme et l'histoire qui s'en dégage. 
Quand vous arrivez rendez-vous au visitor center, vous pourrez vous inscrire pour suivre une visite guidée par un étudiant, ça doit être très intéressant mais ce n'est qu'en anglais, donc nous avons choisi une autre option, on a acheté une carte guide avec des explications en français pour 2 dollars et avons fait la visite à notre rythme ... comptez plus de 2h."
"2017-02-24T09:19:26-05:00","Mobile","5","review","0","不一樣的體驗","旅行一般參觀名勝古蹟或湖光山色，甚或小鎮市集風情！進入大學校園遊覧的機會不多，而且是世界最出名的學府之一...哈佛！雖然不能在這大學入讀，卻可以在校園內看書及摸摸校長雕像的腳！好運一定來！"
"2017-02-22T09:04:56-05:00","Desktop","5","review","1","Me gustaría estudiar allí...","En el 2016 tuve la oportunidad de visitar Boston, particularmente recorrer a pie el campus urbano de la Universidad de Harvard. Me impresionó ver sus edificios históricos, los parques interminables y sobre todo sus inmensas bibliotecas. ¿Cómo me gustaría estudiar allí? Como era la hora del almuerzo pudimos compartir ese tiempo en el comedor universitario junto a estudiantes de diferentes países. La pasamos muy bien y luego de caminar por los alrededores de Cambridge, seguimos viaje en metro al centro de Boston."
"2017-02-18T02:45:31-05:00","Mobile","5","review","1","De película ","La universidad de Harvard parece sacada de una película, con construcciones en ladrillo visto y un gran parque verde delantero que invitan a pasear y recorrerla completa"
"2017-02-15T11:04:30-05:00","Desktop","4","review","0","Maravillosa experiencia","Visitar las distintas facultades, la escuela de gobierno John F Kennedy y sobre todo la Escuela de Negocios"
"2017-02-06T07:05:58-05:00","Mobile","5","review","0","Vontade de estudar lá ","Lugar maravilhoso, da muita vontade de estudar lá. Nos arredores da universidade tem lanchonetes e lojinhas. Vale a pena conhecer e curtir a paz que o campus de Harvard oferece "
"2017-02-05T08:08:42-05:00","Mobile","5","review","3","Una excelente universidad ","Una preciosa universidad, sus jardines y sus facultades, Harvard Square no te lo puedes perder jaja encontré unas buenas ofertas en GAP, hay diferentes tiendas. 
Llegar es muy fácil puedes tomar el metro línea roja y llegas a Harvard puedes entrar libremente y recorrerla una de las mejores universidades de EU"
"2017-02-04T23:46:17-05:00","Desktop","4","review","0","ボストンといえば","ボストンには名所がたくさんありますが、ハーバード大学はその知名度からも特に有名でしょう。
構内はいたって普通の大学ですが、煉瓦造りや石造りの歴史的な建物も多いので世界的にもトップレベルの大学の雰囲気に酔うのも良いかと思います。リスをよく見かけるので、記念撮影でもどうぞ。"
"2017-02-02T22:58:57-05:00","Desktop","5","review","0","古典","因為去旅遊的時間應該還是暑假期間，時間也早，沒有看到熱鬧的哈佛校園，只是在校園中逛了一小圈，但是已經可以體驗到世界最高學府的氣息，有機會一定再次造訪。"
"2017-01-31T17:52:44-05:00","Mobile","4","review","0","行っとかないと","訪問最終日に駆け込み。風情がある。安心感。でかい。
網羅するのは最初から諦め、スクエア周辺のみ。それでも充分楽しめる。
赤レンガ、もしくはレンガ風。これが似合う。スケールのでかい建物群。
特にアイビーリーグは感じない。行き交う学生の雰囲気も。いわゆる学生。
まあ、いっぺん行っとかないと。"
